1.336105423752704446e+01
1.335987066908823095e+01
1.335883355064009237e+01
1.335778423281391625e+01
1.335685685070732909e+01
1.335608817586480512e+01
1.335534794693924709e+01
1.335450197099281588e+01
1.335363159640058939e+01
1.335285476939606220e+01
1.335233008167314495e+01
1.335164674447123900e+01
1.335094721862575895e+01
1.335028833796500258e+01
1.334965790316607226e+01
1.334885263027214997e+01
1.334825885133726509e+01
1.334741287539083388e+01
1.334669299792260588e+01
1.334586737354378272e+01
1.334517594199252066e+01
1.334435436474702108e+01
1.334352463528438015e+01
1.334272335171113610e+01
