8.585128512289045943e+00
8.584172376457505749e+00
8.583512850763501234e+00
8.582858286297787132e+00
8.582462090596093773e+00
8.582287975045227668e+00
8.582165775642089045e+00
8.581956690869246174e+00
8.581727183117365598e+00
8.581582732320649498e+00
8.581609884610704952e+00
8.581552750345773362e+00
8.581494205781798001e+00
8.581482198866426714e+00
8.581499093696791647e+00
8.581570152936629725e+00
8.581651699575560954e+00
8.581767809391998014e+00
8.581804597079180752e+00
8.581785767603605564e+00
8.581835158420368259e+00
8.582082318719990610e+00
8.582325028562008740e+00
8.582536367801091970e+00
